element_type,has_alt,has_label,has_aria,contrast_ratio,is_interactive,issue_severity
input,1,1,1,2.4284554218231493,1,critical
select,0,0,0,10.345916060501587,1,serious
button,1,0,0,4.50822583310822,1,moderate
a,0,0,0,3.8219559285785056,0,moderate
a,1,1,1,3.5179595308345015,0,moderate
select,0,1,1,10.055732733906847,0,minor
input,0,0,1,11.309698187745846,0,serious
div,0,0,0,3.6676898708567975,0,moderate
a,0,0,1,20.58791460532479,0,minor
input,0,1,0,6.155317737244463,1,moderate
select,1,1,1,10.176826792055664,0,minor
img,1,0,1,5.3253911520381605,0,minor
div,1,0,0,10.878452908990912,0,minor
button,0,1,0,16.12033164930364,1,moderate
a,1,0,0,11.422040285889905,0,minor
input,0,1,0,6.712977414361104,1,moderate
img,0,1,0,5.9679321746787615,0,serious
button,0,0,0,16.17868812454107,1,moderate
textarea,1,0,1,3.3647635145252655,1,serious
input,0,1,0,8.39932988811739,1,moderate
input,1,1,1,4.029654333077707,0,moderate
button,1,1,1,6.159516585889639,1,minor
img,0,1,1,4.053664649699044,0,serious
textarea,0,1,1,18.735450170848534,1,minor
select,1,0,1,15.638083980260637,0,serious
img,1,1,0,12.218544920885227,1,moderate
div,1,1,0,5.488504449910662,1,moderate
a,1,1,0,11.204536543983897,0,minor
button,1,0,1,11.416664128951448,1,minor
select,1,0,0,12.808074513078124,0,serious
textarea,0,1,1,2.201703144454629,1,critical
button,1,1,1,20.458039423934125,1,minor
button,1,0,1,10.308779412006462,0,minor
img,1,0,1,19.530635481982067,0,minor
a,1,0,0,1.1961622942795271,0,critical
div,0,0,0,5.951167912706178,1,moderate
input,0,1,0,3.0799114062667123,0,moderate
input,1,0,0,16.392323547095433,0,serious
button,1,1,0,7.402500991894224,1,moderate
a,1,1,1,17.809850168314938,0,minor
textarea,0,0,0,17.647707314317138,0,serious
textarea,0,0,1,14.355895856131397,1,serious
select,0,0,1,14.315636070879542,1,serious
img,0,0,1,15.0031938414627,1,serious
a,0,1,0,14.47527669259549,1,moderate
a,0,1,1,8.73816715368698,1,minor
img,1,1,1,14.656552891370918,0,minor
textarea,0,0,0,18.948139383847174,1,serious
textarea,0,1,1,7.651469837532473,1,minor
textarea,1,0,1,19.897780524299073,1,serious
button,0,1,1,1.2716317579753946,0,critical
a,1,0,0,7.981650765304743,0,minor
input,0,1,1,3.6419680345748042,0,moderate
img,1,1,1,3.5323965809004734,0,moderate
textarea,1,0,0,17.308589880231366,1,serious
select,1,1,0,19.36736629500246,1,moderate
textarea,1,1,1,16.555165084659713,1,minor
textarea,1,0,0,20.532314379851197,0,serious
div,0,0,0,5.326579403325415,1,moderate
button,0,0,0,3.815998244193809,0,moderate
img,1,0,0,11.414075640792271,0,minor
div,1,0,0,17.58075229485236,0,minor
div,1,1,0,1.796781816761194,1,critical
select,0,0,0,20.911313219997638,1,serious
a,1,1,1,13.044918584106457,1,minor
select,1,1,0,20.57883624362755,1,moderate
a,1,0,0,8.30163266467554,0,minor
a,1,1,0,10.160476410671786,1,moderate
img,0,1,1,16.047228847947842,0,serious
textarea,1,0,0,16.854009011226374,0,serious
img,1,1,0,5.660661067004805,0,minor
button,0,0,1,19.596021726154454,0,minor
a,1,0,0,18.34846243669457,0,minor
div,1,0,1,1.3641060620639713,0,critical
textarea,0,1,1,3.5713621171036616,0,moderate
input,0,1,0,10.921942128141348,1,moderate
button,0,1,1,10.219110282263653,1,minor
img,1,1,0,15.167817100696707,0,minor
select,1,0,0,2.7942275210606806,1,serious
button,0,1,1,13.89710613394253,1,minor
button,0,0,1,13.327398622691648,1,minor
textarea,0,1,0,5.672391969560888,1,moderate
button,1,1,0,11.84787928536799,0,minor
button,1,1,1,5.444144139919639,1,minor
input,0,1,0,3.938460542012127,0,moderate
select,1,1,0,12.46269869308141,0,minor
select,0,0,0,20.549485566011406,1,serious
select,1,1,1,5.7386669834349,1,minor
a,1,1,0,8.106722987103037,0,minor
div,1,1,0,6.131464519800934,0,minor
select,1,1,0,6.329196432929894,1,moderate
button,0,0,1,9.083842683733613,1,minor
button,1,1,1,15.037110213012403,0,minor
select,1,0,1,1.7760904806189028,1,serious
textarea,0,1,0,20.142483913711203,0,minor
select,1,0,1,1.92559758978495,0,serious
button,0,0,0,18.625063638891195,0,minor
a,0,0,1,18.88756197523998,0,minor
img,1,0,0,11.489783751830466,1,moderate
img,1,0,1,3.739936572379349,0,moderate
select,0,1,0,12.302919411138877,0,minor
input,0,0,0,13.572643198056994,1,serious
select,0,1,1,18.155179156142225,1,minor
textarea,1,0,0,12.017907515391395,0,serious
select,0,0,1,9.214187918066765,1,serious
img,0,1,1,17.765823877082276,1,serious
button,0,0,0,20.619035947052378,0,minor
select,1,0,0,13.902064103158665,1,serious
button,0,0,1,18.48774074605619,1,minor
button,1,0,1,12.974702256581285,1,minor
input,1,1,1,14.795759828206114,1,minor
button,0,0,0,14.763342350978377,1,moderate
img,1,0,1,15.095739736805307,0,minor
a,0,1,0,7.4202688785726725,1,moderate
a,1,1,0,12.513227925434247,0,minor
div,1,0,1,12.882711679475907,0,minor
textarea,0,0,1,7.30143253426464,1,serious
select,0,1,0,7.997047354073274,1,moderate
textarea,0,0,0,16.244935300334294,1,serious
img,1,1,0,12.654476812344983,1,moderate
button,1,0,0,3.9842229592633718,1,moderate
a,0,1,1,17.752739773657446,1,minor
textarea,0,1,0,18.662285741486393,1,moderate
img,1,1,1,10.322822959156284,1,minor
a,1,0,1,5.178148640458539,1,minor
button,1,0,1,19.952129908098104,1,minor
textarea,0,0,0,18.645391290391526,1,serious
a,1,0,0,5.88763492683677,1,moderate
select,0,1,1,2.911874726053948,0,critical
select,1,1,1,9.813072150982135,1,minor
div,1,1,1,14.527939729874792,0,minor
div,0,0,1,4.5077717043988805,0,minor
a,0,0,0,11.26425316863496,1,moderate
img,0,0,1,9.508309885450334,0,serious
select,1,1,0,18.811022975389314,1,moderate
img,1,0,0,9.591332656142573,1,moderate
img,1,0,0,11.675527874700752,0,minor
a,0,1,0,20.105723920036446,1,moderate
img,1,1,1,6.993835317491292,0,minor
select,0,0,0,6.779818638838828,0,serious
button,0,1,1,16.991901598840855,1,minor
div,0,0,0,6.550779722879373,0,minor
button,1,1,1,17.6373174014641,0,minor
img,1,1,1,2.910712187232899,1,critical
button,0,1,1,3.225224946189368,0,moderate
select,1,0,1,19.026467483255434,1,serious
select,0,0,1,11.816245649648707,1,serious
img,0,0,0,15.376285333884775,1,serious
a,1,1,1,5.505777837250886,1,minor
button,0,1,0,4.325487367642166,0,moderate
a,0,1,1,17.699085244652803,1,minor
a,1,1,0,8.172468140464975,0,minor
input,0,0,0,10.10065238243989,0,serious
img,0,0,0,1.5594379455071796,1,serious
div,0,0,1,8.717614683859328,1,minor
select,0,1,0,16.408756162499568,1,moderate
select,0,1,1,17.425503545723387,0,minor
img,0,0,1,14.975095777650836,1,serious
textarea,0,1,0,14.843594670874843,0,minor
textarea,1,0,0,11.124785331943158,1,serious
textarea,1,1,1,11.76658658519646,1,minor
div,0,1,1,15.85263493626287,0,minor
select,0,0,1,5.946035976554457,0,serious
img,1,0,1,5.6303413649211205,1,minor
select,1,1,1,19.998496478281094,1,minor
a,1,0,1,1.5537977351755075,1,critical
button,1,0,0,3.7893092733036307,0,moderate
button,1,1,1,12.40664852402496,1,minor
select,0,1,1,15.75669677396697,1,minor
input,1,1,0,11.757821659700236,0,minor
div,1,0,0,8.101279923297684,1,moderate
textarea,1,1,0,20.559522387059353,0,minor
div,0,1,1,15.077053702656917,0,minor
div,0,1,0,17.627816821341582,1,moderate
a,0,1,0,1.804937483764081,1,critical
div,0,1,1,5.718402209467674,0,minor
button,0,0,1,8.483421871831602,0,minor
a,0,1,1,4.652027961645561,1,minor
img,1,1,1,2.457985454182944,0,critical
div,0,0,0,5.501833291893604,0,minor
div,0,1,1,11.672712624740852,1,minor
img,1,1,0,14.914904967134106,0,minor
div,0,0,1,16.480418459301617,0,minor
img,1,1,0,1.8587230973543414,0,critical
a,1,0,1,9.559723444251823,0,minor
button,0,1,1,3.4442316717073465,0,moderate
img,1,0,1,9.624007728893437,0,minor
input,1,0,0,9.679516982405902,1,serious
img,1,1,0,10.964233734244875,1,moderate
div,1,0,0,18.856612525264786,1,moderate
textarea,0,0,1,17.101910052481788,1,serious
textarea,1,1,0,13.734416902727837,0,minor
a,0,1,1,18.708146458670615,1,minor
select,1,0,1,14.569372330092467,0,serious
a,1,1,1,17.377099215261502,1,minor
select,1,0,0,12.275566019682532,0,serious
textarea,0,0,1,11.504365032618013,1,serious
textarea,0,1,0,15.481944855447695,0,minor
img,0,1,1,1.3937862395150216,1,serious
button,1,0,1,14.807551432628468,1,minor
input,1,1,1,19.690364368087295,1,minor
a,1,1,0,15.27884159653508,1,moderate
div,1,0,0,1.73587448594437,1,critical
select,0,0,1,8.557712815454478,0,serious
div,1,0,0,17.19162604542572,1,moderate
button,0,0,0,20.1721710008884,0,minor
select,1,0,1,8.403267112727544,1,serious
a,0,0,1,17.82388111753816,1,minor
img,0,1,0,18.27619750603026,1,serious
div,1,0,1,3.4657279865210002,0,moderate
button,1,1,1,17.915769334373746,1,minor
a,0,1,0,7.484997912772301,1,moderate
textarea,1,0,0,12.864754431308347,0,serious
textarea,1,1,1,11.77924238712842,0,minor
a,0,0,0,14.261077274722412,0,minor
a,0,1,0,15.809293018894605,0,minor
a,0,0,1,9.817621952371601,1,minor
select,0,0,1,18.766216442982646,0,serious
a,1,0,1,17.189968431231225,0,minor
div,0,0,1,16.708421852957194,1,minor
button,0,1,0,10.164936838685836,0,minor
select,0,1,0,1.7514577168922032,0,critical
a,1,1,1,10.845128127578889,0,minor
input,0,1,1,18.96891068288366,1,minor
input,1,1,1,4.809003112150378,0,minor
button,0,0,1,20.651849440211755,0,minor
textarea,0,0,0,17.153812400263426,0,serious
img,1,0,0,15.196595845641296,1,moderate
img,0,0,1,14.543199158446415,1,serious
textarea,0,0,1,12.740517638675252,0,serious
select,1,1,0,15.413406464982641,1,moderate
select,0,0,0,9.43811112438641,0,serious
select,0,0,0,17.905762160402592,1,serious
img,0,1,0,14.926919121905616,1,serious
input,0,1,1,16.42506224759098,0,minor
img,1,0,0,16.84974844331959,0,minor
div,0,0,0,2.8414009141780507,0,critical
a,1,1,0,2.1128154537547585,1,critical
select,0,0,1,17.019717369694717,0,serious
input,1,0,1,6.187680420764924,1,serious
button,0,0,0,12.639396150236285,1,moderate
button,1,1,0,9.874217104379724,0,minor
a,0,0,1,1.4407840733526847,1,critical
input,1,0,1,1.8056251633254297,1,serious
img,1,1,0,17.542504845575912,0,minor
img,0,1,1,13.153551229774477,1,serious
div,1,1,0,11.476861574736898,1,moderate
div,0,0,1,19.887041669435007,0,minor
img,0,1,0,4.462300518576898,0,serious
button,0,0,0,6.1594167931759705,0,minor
select,0,1,1,16.134781564712547,1,minor
button,0,0,0,16.50470455915859,1,moderate
div,1,1,1,9.09794392878329,1,minor
a,0,0,1,20.0195686928752,0,minor
img,0,0,1,19.765091554303414,1,serious
div,0,1,0,1.2481943012031906,1,critical
div,0,1,0,4.4465580468145,1,moderate
select,0,0,0,17.404388833677427,0,serious
img,0,1,1,7.704333696520166,0,serious
select,1,0,0,2.9092535739965677,0,serious
img,1,1,0,16.699983488471673,1,moderate
select,0,1,0,10.09167011150419,1,moderate
button,1,0,0,10.848215734307438,0,minor
a,0,1,1,4.727387776323425,0,minor
a,0,1,0,14.217901078778556,1,moderate
img,0,0,1,12.024826362452353,0,serious
input,0,0,1,5.133458755781517,1,serious
textarea,0,1,1,7.806630168784135,0,minor
div,1,0,1,12.93758574672344,0,minor
div,1,1,0,19.497445108668202,0,minor
img,1,1,0,19.407527006429834,1,moderate
select,1,0,0,6.75811808794966,0,serious
input,0,0,1,15.712419555197698,1,serious
button,1,0,0,16.510381610476188,0,minor
select,0,0,1,17.176461999655896,0,serious
select,1,0,0,12.4152456950296,1,serious
img,1,0,0,1.210159961991756,1,critical
img,1,1,0,16.233525708924972,0,minor
div,1,1,1,3.131948996587001,1,moderate
img,0,0,0,3.3374277244080366,0,serious
img,1,1,1,13.112496052923055,1,minor
img,1,1,1,20.670410420506034,1,minor
div,0,1,1,5.850789465315996,0,minor
button,0,1,0,13.916217601024151,0,minor
button,1,0,0,7.07307291475202,1,moderate
textarea,0,1,1,18.974522272210592,1,minor
textarea,0,1,1,12.87033784227728,0,minor
img,0,0,1,5.149546553129417,1,serious
textarea,1,0,1,6.242621008908566,1,serious
div,0,0,1,9.64961460836242,1,minor
button,1,0,0,3.440871240596254,1,moderate
select,1,1,0,2.574667365269633,0,critical
button,1,0,0,14.601227914959122,0,minor
button,1,1,1,9.143301241782407,1,minor
div,0,1,1,15.524515837405541,1,minor
textarea,1,0,0,3.20116400875243,0,serious
select,0,0,0,13.197310958021914,1,serious
div,1,0,1,9.866135867394808,1,minor
img,0,0,1,2.1599730891405713,1,serious
a,1,0,1,11.896039565519537,1,minor
button,0,0,0,2.6560854942909153,1,critical
a,1,1,1,17.55439495582016,0,minor
div,1,1,1,13.639149307800576,1,minor
div,0,1,1,12.139350675208968,1,minor
div,1,1,0,3.6693800893931807,1,moderate
a,1,0,1,6.749142270081659,0,minor
div,1,0,0,10.857517942705986,1,moderate
img,0,1,1,13.665670272793761,1,serious
div,1,1,1,4.6646143748431115,0,minor
input,1,1,0,1.177325562672468,0,critical
textarea,0,0,1,7.895203745385912,0,serious
a,0,0,0,10.657429091124872,0,minor
input,0,0,1,4.6886701119360605,1,serious
div,0,1,0,10.843310117104116,1,moderate
img,0,1,1,7.769717171385374,1,serious
button,1,0,0,10.101793322128156,0,minor
select,1,0,0,7.949155011571879,1,serious
textarea,1,1,1,13.569356995736003,0,minor
select,0,1,0,1.8579402198714337,0,critical
div,1,0,1,4.418105798885471,1,moderate
textarea,0,1,0,9.655017382219992,0,minor
textarea,0,0,1,8.125934311037135,0,serious
img,1,0,1,8.83263911907634,1,minor
textarea,0,1,1,17.075213897609594,1,minor
a,0,1,1,18.726633164947316,0,minor
input,1,1,0,5.973375669951401,1,moderate
input,0,0,1,17.72782120572611,1,serious
input,0,1,1,10.175797305807157,0,minor
a,1,1,1,6.476412385724416,0,minor
select,0,0,1,20.709121420093567,1,serious
img,0,0,1,17.496035828683347,1,serious
textarea,1,1,0,20.88506638173072,0,minor
a,1,0,1,4.363815688565093,1,moderate
input,1,0,0,3.876853478957173,0,serious
div,1,0,0,11.067559058884786,0,minor
button,0,1,1,13.772875200691079,1,minor
textarea,0,1,1,4.421201850667033,1,moderate
a,1,0,0,18.20861336177085,1,moderate
a,0,0,0,11.640269573267267,1,moderate
img,0,0,0,9.21883666441295,1,serious
img,1,1,1,13.041073458540904,0,minor
a,1,0,0,13.699074259445783,1,moderate
input,0,0,0,1.8556656196758827,0,serious
button,1,1,1,20.997853334100984,1,minor
textarea,1,0,0,8.27839153608951,0,serious
img,1,1,1,2.230852938197924,1,critical
textarea,0,1,0,18.046463495510306,1,moderate
input,1,1,1,20.860373584246243,0,minor
textarea,0,0,0,17.327170184321805,1,serious
div,0,0,1,18.037649797196913,1,minor
img,0,1,1,13.518702284389018,0,serious
input,1,0,0,19.446511564418657,0,serious
input,1,1,1,1.7147710345493508,0,critical
button,1,0,0,16.33447725908402,1,moderate
button,1,1,1,14.414204566681512,0,minor
div,1,1,1,1.9916994104800447,0,critical
input,0,0,1,11.879471579529588,1,serious
select,0,0,1,11.30120691515739,1,serious
input,0,0,1,14.830684501539533,1,serious
button,1,0,1,2.550628232183451,1,critical
select,0,1,1,17.10557570656824,1,minor
img,0,1,0,3.7880688402300935,1,serious
img,1,0,0,9.373292269237453,0,minor
textarea,1,0,1,18.625760150032722,0,serious
a,0,1,1,12.210632109909929,1,minor
button,0,0,1,8.591818275094687,0,minor
a,1,0,0,1.9640448409167357,0,critical
select,1,0,1,14.445470344034433,0,serious
button,1,0,0,20.73093530613568,0,minor
div,1,1,1,19.23592797516766,1,minor
input,0,1,1,15.345921551468559,1,minor
div,0,0,1,3.1058571651189006,0,moderate
select,1,1,1,5.788801868007884,1,minor
button,0,0,1,4.7369803890657405,0,minor
select,0,0,0,8.109232805112907,0,serious
input,1,0,1,5.71034455583071,1,serious
img,0,1,0,5.888788919433864,0,serious
img,0,1,0,13.334598707508114,1,serious
select,0,1,1,7.3740531192276695,1,minor
a,1,1,1,14.543257529449463,1,minor
button,1,1,1,19.95779318292361,1,minor
button,0,0,0,13.769558332264781,1,moderate
img,1,0,0,16.033133544207423,1,moderate
textarea,1,1,0,16.03160830565676,1,moderate
div,1,1,1,7.61405576798622,1,minor
textarea,0,1,0,1.29915989186871,1,critical
input,0,0,0,2.1009592598842888,0,serious
div,1,1,0,6.641205017691169,1,moderate
div,0,0,1,14.79086367315196,0,minor
select,0,0,0,19.13366277296585,1,serious
img,0,1,0,20.175965243814925,0,serious
textarea,0,0,1,1.516973276801469,1,serious
textarea,0,0,1,20.801744912655423,1,serious
img,1,1,1,7.449944367133876,1,minor
textarea,0,0,0,17.859124564702306,0,serious
img,0,1,0,4.6059092139356075,0,serious
select,0,0,0,2.2579651521371837,1,serious
a,1,1,1,8.56710848125375,0,minor
div,1,1,0,18.17850777061386,1,moderate
select,1,0,1,5.4164983175563215,0,serious
button,0,1,1,4.079146515036843,0,moderate
input,1,0,0,19.19608657900381,0,serious
a,1,0,0,19.766744052429182,1,moderate
button,1,1,0,1.2509639837781785,0,critical
div,1,0,1,15.548714748309632,0,minor
textarea,0,1,1,7.184154730586533,1,minor
img,1,0,0,8.494087399343792,1,moderate
div,1,0,1,10.382059499029797,0,minor
select,0,1,0,9.53581940349039,0,minor
input,0,0,0,11.299475699642105,1,serious
select,1,0,0,12.647234314800325,1,serious
a,0,0,1,10.311910096758485,1,minor
a,1,0,1,15.03127080979035,1,minor
input,0,0,0,15.37203325684284,1,serious
button,0,0,0,9.807183948523903,0,minor
button,1,0,1,3.8492629617421716,1,moderate
a,0,0,0,13.812778426402453,1,moderate
a,1,1,1,16.459134247014177,0,minor
textarea,0,0,0,13.762190424078995,1,serious
img,1,0,1,12.761095316936313,1,minor
textarea,0,1,0,5.588239824692126,1,moderate
textarea,0,1,1,13.902740816385165,0,minor
button,0,1,0,7.697124291524239,1,moderate
input,0,0,1,19.3911772562657,1,serious
button,0,1,1,14.074401855199616,1,minor
img,1,1,1,6.563593534166054,1,minor
select,0,0,1,10.458538187278602,0,serious
a,1,0,0,17.931625517700887,0,minor
a,1,1,1,7.70927902365295,1,minor
img,1,1,1,11.508811403047622,1,minor
textarea,0,0,0,14.593399465030451,1,serious
input,1,0,1,16.090586776534835,1,serious
a,0,0,0,4.477843501294897,1,moderate
div,1,0,1,12.303046093545781,1,minor
textarea,1,0,1,19.243998009924027,1,serious
a,1,1,1,20.36719563019388,0,minor
div,1,0,1,14.122900851187165,1,minor
img,1,0,1,20.673216083199712,0,minor
img,0,0,1,12.414704979522817,0,serious
textarea,1,0,0,9.852100595618666,1,serious
a,1,0,0,12.031749178964919,0,minor
button,0,1,1,3.314247885270442,0,moderate
div,0,0,1,9.034318393707755,0,minor
input,0,1,0,10.168101060610574,1,moderate
a,1,0,0,17.972555974419564,0,minor
input,1,1,1,16.172971854848946,0,minor
a,1,1,1,13.028531704496014,1,minor
button,1,0,1,7.945544697525399,1,minor
button,1,0,1,4.740691713853142,0,minor
textarea,1,0,1,7.955300418292558,1,serious
textarea,0,0,1,14.596081419182637,1,serious
button,0,0,0,6.260755981700662,0,minor
select,1,1,1,9.537733914183319,0,minor
button,1,0,1,8.73540469763364,0,minor
img,1,0,0,16.311801275821203,1,moderate
img,1,1,0,18.675741245202886,0,minor
select,1,0,0,14.98741913621954,0,serious
div,0,1,0,7.832045218660683,1,moderate
input,0,0,1,9.663540979517744,1,serious
a,1,1,0,3.8670030810744285,1,moderate
a,0,0,0,4.361948955332197,1,moderate
select,1,1,1,4.2858513505303,0,moderate
img,1,1,0,3.611727151226204,0,moderate
textarea,1,0,0,4.591624570182603,0,serious
a,0,0,1,5.0537640515671525,1,minor
img,0,0,1,3.236918875952658,0,serious
div,1,1,1,13.80521443768454,1,minor
input,0,1,1,20.808030691643992,1,minor
div,0,1,1,18.583734893045122,1,minor
select,1,0,1,1.9120544765217242,0,serious
button,0,0,1,9.461176183934496,1,minor
button,0,1,0,18.186211584655446,0,minor
button,1,0,0,3.6934963598399286,0,moderate
div,1,1,1,17.952902933040853,0,minor
a,0,0,0,12.854012756757985,1,moderate
input,1,0,1,19.625971051922235,0,serious
button,0,1,0,18.520782285288504,0,minor
select,1,0,1,14.54068644117435,1,serious
select,1,0,0,14.15645319745391,0,serious
button,1,0,1,5.263284047838162,1,minor
button,1,0,0,3.3350593431601707,0,moderate
input,0,0,1,9.307868599375967,1,serious
button,1,1,0,4.731600789862495,1,moderate
input,1,0,0,3.048334353555179,1,serious
select,1,1,1,7.0465346654578696,1,minor
button,0,0,0,18.20979885593297,1,moderate
div,0,0,0,1.3429630803672246,0,critical
textarea,1,1,0,6.852753634443513,0,minor
div,1,1,0,9.481043704289846,0,minor
select,1,0,0,11.211394992305731,0,serious
input,1,0,1,4.6315501676597854,1,serious
div,1,1,1,20.284403996760624,1,minor
input,1,1,0,12.57746087144379,0,minor
div,0,1,1,11.442210941140882,1,minor
div,1,1,0,1.1764517786068232,0,critical
input,1,0,1,10.71430758792014,1,serious
a,1,0,0,17.753412589103682,1,moderate
div,1,0,0,5.3928908610248545,0,minor
button,1,0,0,8.02415136772826,0,minor
textarea,1,0,0,1.411429293753911,1,serious
select,0,1,1,20.538550284675903,0,minor
a,0,1,1,2.3330359425608163,0,critical
input,0,1,1,18.964422478191388,0,minor
a,0,0,0,7.259754283609094,0,minor
img,0,1,1,12.751128039717571,1,serious
img,0,0,1,14.586310799320067,1,serious
div,1,0,0,3.81658334862229,1,moderate
div,1,0,0,9.87518755560671,1,moderate
button,1,1,0,7.509322004932847,0,minor
textarea,1,0,1,2.1320493121093067,0,serious
select,1,0,1,17.663873087863614,0,serious
a,1,1,0,1.9033551299495546,1,critical
img,0,0,1,14.065159189677335,1,serious
div,1,1,0,7.28154752839694,1,moderate
select,0,0,1,4.8425865440373315,1,serious
a,0,1,0,14.341721026710907,0,minor
div,1,0,1,12.490754290524116,0,minor
div,1,0,1,7.3051251474965975,0,minor
img,1,1,1,11.259214965184784,1,minor
img,1,0,0,5.924742024124189,1,moderate
div,1,1,0,18.273929180053845,1,moderate
input,1,0,0,7.2763756065432315,1,serious
div,1,1,1,5.903060591030628,1,minor
select,0,0,0,16.036674221193024,1,serious
div,1,0,1,1.3518497598782977,0,critical
button,1,0,0,6.360234641721506,1,moderate
textarea,0,1,0,8.507904413023462,1,moderate
button,1,1,1,18.644759235827635,1,minor
button,1,1,1,20.008836050966885,0,minor
input,0,1,0,15.329559338278997,0,minor
input,1,1,0,10.850635620193195,1,moderate
div,1,0,1,13.812430981153772,0,minor
button,1,0,1,9.28002103362666,0,minor
input,1,0,0,6.976516636973357,0,serious
img,1,0,1,20.013761362792568,1,minor
div,1,0,0,3.307804580198476,0,moderate
select,0,1,0,7.927871361002181,0,minor
textarea,1,0,0,18.981779199211864,0,serious
a,1,1,1,15.462828611748337,1,minor
div,0,0,0,1.5820290264595318,0,critical
a,0,1,0,1.4619934684849425,1,critical
button,1,1,1,11.330249252491493,0,minor
textarea,0,1,1,10.685061124600434,1,minor
a,1,0,1,9.859830773126365,1,minor
button,1,0,0,7.046875236780178,1,moderate
img,0,0,1,20.73277439627278,1,serious
a,1,0,1,6.43974645966763,1,minor
textarea,1,1,0,10.800804128811238,0,minor
div,0,1,0,9.097861936461326,0,minor
button,0,1,0,4.404988519234841,0,moderate
div,0,1,0,5.052376382505571,1,moderate
textarea,0,0,1,19.36605484019546,1,serious
input,1,1,0,18.165594457119102,1,moderate
button,0,0,1,4.9808861164070475,0,minor
a,0,1,0,18.51325247819027,1,moderate
button,0,1,0,5.18372260161685,1,moderate
div,0,1,1,13.530926434953942,1,minor
img,0,0,1,2.625610466413876,1,serious
button,1,0,1,18.607392525182362,0,minor
a,0,1,0,2.0300059893093394,1,critical
input,1,1,0,12.098857785022734,1,moderate
select,0,1,1,16.5942305036077,1,minor
img,0,0,1,3.336694728213624,1,serious
input,0,0,0,9.08960535000377,0,serious
button,0,0,1,1.839003029801002,1,critical
div,0,1,1,14.655051546799184,0,minor
textarea,0,0,0,7.148991899227038,0,serious
div,0,1,1,12.1879048927694,1,minor
a,0,0,0,19.654645408407234,1,moderate
div,1,1,0,7.117162159896847,0,minor
img,0,1,0,1.972549432705554,1,serious
div,1,0,1,14.512555353974008,1,minor
a,0,1,1,16.73682269028335,0,minor
select,1,1,1,20.15737119755152,0,minor
button,0,1,1,4.156017540513316,0,moderate
textarea,0,0,0,8.842798502322996,0,serious
button,0,1,0,17.882809200509495,0,minor
div,1,0,1,17.13742786537759,0,minor
input,1,0,1,13.495914146677249,1,serious
button,1,1,1,6.387370904053879,1,minor
select,1,0,1,6.680705813015551,1,serious
div,0,1,0,3.480059892482851,1,moderate
textarea,0,0,1,19.437073475718194,1,serious
a,0,1,0,4.458630292788907,1,moderate
select,1,0,1,12.457732023598128,1,serious
div,0,1,1,12.687028339642257,1,minor
select,1,1,1,8.392108823905376,1,minor
button,1,1,0,8.050369220109102,0,minor
textarea,1,1,1,14.371768371165594,0,minor
a,1,0,0,8.76595555897078,1,moderate
div,1,0,0,6.102307866760015,1,moderate
img,0,1,1,8.98263404800062,0,serious
a,1,0,0,17.15324155331092,0,minor
img,1,1,0,20.32956910262371,0,minor
select,0,1,0,13.719004609076896,1,moderate
input,1,0,1,16.64202450968213,0,serious
a,1,0,0,11.656497226252204,0,minor
select,0,1,0,13.496462841868755,0,minor
img,0,0,1,20.761733134731195,1,serious
button,0,1,1,9.76837729403823,0,minor
button,1,0,0,2.325093939083999,1,critical
input,0,0,0,20.140138356387094,0,serious
a,0,0,0,16.861234418070953,0,minor
a,0,0,0,8.966207357271426,1,moderate
a,1,0,1,20.647901072455376,0,minor
select,0,1,1,7.910715006972524,0,minor
textarea,1,0,0,8.442403920160574,0,serious
textarea,1,0,1,13.194627063798416,1,serious
input,0,1,0,6.486947723107134,1,moderate
a,1,1,1,14.971429702614655,1,minor
select,1,1,1,4.057006079010119,0,moderate
button,0,0,0,3.1605063871630703,1,moderate
img,1,0,0,11.697560151283112,0,minor
select,0,1,0,12.109873647888023,0,minor
textarea,1,1,0,3.1331013925938125,0,moderate
textarea,1,1,1,20.28352522262302,0,minor
button,0,1,1,12.465733152141675,0,minor
button,0,0,0,4.020699849938522,0,moderate
img,1,0,1,7.22885048664598,0,minor
button,1,0,1,17.00468427866325,0,minor
input,0,0,0,11.464630557310636,1,serious
img,1,0,0,4.762966970931112,1,moderate
button,1,1,1,3.0569794412360953,0,moderate
div,1,0,0,9.615488244749695,1,moderate
select,1,1,0,7.748294173728684,1,moderate
button,0,1,1,14.11834704963947,1,minor
input,0,1,1,19.504939739023307,0,minor
a,0,0,0,5.954605715483176,1,moderate
button,0,1,1,18.104678665656902,0,minor
textarea,0,0,0,19.40923956890401,1,serious
textarea,0,1,0,19.04005198939803,1,moderate
textarea,1,0,1,20.041546598908706,1,serious
a,0,1,1,17.842172442585507,0,minor
textarea,1,0,0,12.869720107933404,0,serious
div,1,1,0,9.196921974204837,0,minor
button,1,1,0,10.833755720675425,0,minor
textarea,0,1,1,18.452243497551706,0,minor
img,1,1,0,7.027967548343649,0,minor
a,0,0,1,4.185233886821887,0,moderate
div,1,0,0,3.8163843626759033,0,moderate
img,1,0,1,17.53989219810001,0,minor
img,0,1,0,16.229713726601954,1,serious
img,1,1,1,10.952906820926831,1,minor
img,1,1,0,6.497428561843063,0,minor
button,1,1,0,14.552263510852228,1,moderate
